KEYID,SECTOR,NSTR,TARA,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,XFILES,ANUL
38548261,F9400,020,642,,,547998,,547656,547656,547656,547656,,2018
38548261,F9400,020,250,,,15877,,15877,15877,15877,15877,,2018
38548261,F9400,010,,,,563875,,563533,563533,563533,563533,,2018
38546339,F9400,080,,590598,,7850388,,8021118,8021118,8021118,8021118,,2018
38546339,F9400,080,703,,,1395842,,1403305,1403305,1403305,1403305,,2018
38546339,F9400,080,642,185030,,2150087,,2140346,2140346,2140346,2140346,,2018
38546339,F9400,080,620,,,37453,,37100,37100,37100,37100,,2018
38546339,F9400,080,616,,,821808,,829368,829368,829368,829368,,2018
37661877,F9400,100,,0,0,0,0,0,0,0,0,,2018
37661877,F9400,090,,0,0,0,0,0,0,0,0,,2018
37661877,F9400,070,,0,0,0,0,0,0,0,0,,2018
37661877,F9400,010,,0,0,0,0,0,0,0,0,,2018
20453933,F9400,080,,3031740,0,34426611,0,35472497,35472497,35472497,35472497,,2018
20453933,F9400,080,804,36401,,654441,,693521,693521,693521,693521,,2018
20453933,F9400,080,792,313034,,11997481,,11661811,11661811,11661811,11661811,,2018
20453933,F9400,080,643,708993,,5527060,,6152104,6152104,6152104,6152104,,2018
20453933,F9400,080,642,341977,,2334496,,2582945,2582945,2582945,2582945,,2018
20453933,F9400,080,380,1372022,,9100971,,9673405,9673405,9673405,9673405,,2018
20453933,F9400,080,348,,,970475,,838493,838493,838493,838493,,2018
20453933,F9400,080,276,12865,,1624462,,1596700,1596700,1596700,1596700,,2018
20453933,F9400,080,250,245,,29804,,30074,30074,30074,30074,,2018
20453933,F9400,080,208,13358,,,,12776,12776,12776,12776,,2018
20453933,F9400,080,156,20048,,350985,,375123,375123,375123,375123,,2018
20453933,F9400,080,112,95090,,642287,,736978,736978,736978,736978,,2018
20453933,F9400,080,056,117707,,1194149,,1118567,1118567,1118567,1118567,,2018
20453933,F9400,070,,3031740,0,34426611,0,35472497,35472497,35472497,35472497,,2018
20453933,F9400,060,,0,0,0,0,0,0,0,0,,2018
20453933,F9400,030,,3346997,0,21787992,0,24043199,24043199,24043199,24043199,,2018
20453933,F9400,030,840,2490,,,,,,,,,2018
20453933,F9400,030,804,13667,,173231,,161692,161692,161692,161692,,2018
20453933,F9400,030,792,797421,,8850962,,9131359,9131359,9131359,9131359,,2018
20453933,F9400,030,752,8560,,,,68,68,68,68,,2018
20453933,F9400,030,705,,,84667,,79136,79136,79136,79136,,2018
20453933,F9400,030,703,,,5271,,,,,,,2018
20453933,F9400,030,643,406178,,3649569,,3943728,3943728,3943728,3943728,,2018
20453933,F9400,030,642,58591,,99638,,157542,157542,157542,157542,,2018
20453933,F9400,030,616,20861,,2395410,,2387421,2387421,2387421,2387421,,2018
20453933,F9400,030,380,126065,,3038948,,3142288,3142288,3142288,3142288,,2018
20453933,F9400,030,348,3209,,718988,,719983,719983,719983,719983,,2018
20453933,F9400,030,276,226852,,1280946,,1477389,1477389,1477389,1477389,,2018
20453933,F9400,030,250,,,48600,,29840,29840,29840,29840,,2018
20453933,F9400,030,156,1617138,,1230864,,2604150,2604150,2604150,2604150,,2018
20453933,F9400,030,112,65965,,210898,,208603,208603,208603,208603,,2018
20453933,F9400,020,,0,0,0,0,0,0,0,0,,2018
20453933,F9400,010,,3346997,0,21787992,0,24043199,24043199,24043199,24043199,,2018
1398418,F9400,080,,1370359,,11121158,,12136523,12136523,12136523,12136523,,2018
1398418,F9400,080,804,,,988711,,1011087,1011087,1011087,1011087,,2018
1398418,F9400,080,616,1370359,,8910672,,9904467,9904467,9904467,9904467,,2018
1398418,F9400,080,276,,,1221775,,1220969,1220969,1220969,1220969,,2018
1398418,F9400,070,,1370359,,11121158,,12136523,12136523,12136523,12136523,,2018
1398418,F9400,010,,0,,0,,0,0,0,0,,2018
1129894,F9400,110,,10226792,0,73865591,0,71448250,71448250,71448250,71448250,,2018
1129894,F9400,110,724,66075,,850616,,902483,902483,902483,902483,,2018
1129894,F9400,110,704,,,3024,,3034,3034,3034,3034,,2018
1129894,F9400,110,643,759894,,7607498,,7680919,7680919,7680919,7680919,,2018
1129894,F9400,110,642,1140926,,3534797,,4559979,4559979,4559979,4559979,,2018
1129894,F9400,110,634,,,2049,,2052,2052,2052,2052,,2018
1129894,F9400,110,620,147612,,643518,,191102,191102,191102,191102,,2018
1129894,F9400,110,616,142188,,4115938,,4050604,4050604,4050604,4050604,,2018
1129894,F9400,110,528,,,47890,,42088,42088,42088,42088,,2018
1129894,F9400,110,428,,,6815,,6783,6783,6783,6783,,2018
1129894,F9400,110,414,1265,,53407,,53097,53097,53097,53097,,2018
1129894,F9400,110,410,,,34480,,14023,14023,14023,14023,,2018
1129894,F9400,110,400,1026,,3655,,4645,4645,4645,4645,,2018
1129894,F9400,110,392,6973,,114464,,109154,109154,109154,109154,,2018
1129894,F9400,110,380,463068,,6071602,,6027111,6027111,6027111,6027111,,2018
1129894,F9400,110,376,4788,,243657,,44223,44223,44223,44223,,2018
1129894,F9400,110,372,,,680569,,427308,427308,427308,427308,,2018
1129894,F9400,110,356,51025,,3740,,3708,3708,3708,3708,,2018
1129894,F9400,110,300,38846,,145039,,182985,182985,182985,182985,,2018
1129894,F9400,110,276,3568451,,18826403,,15721577,15721577,15721577,15721577,,2018
1129894,F9400,110,250,1117,,762842,,354667,354667,354667,354667,,2018
1129894,F9400,110,203,,,12194,,12187,12187,12187,12187,,2018
1129894,F9400,110,196,,,182116,,182116,182116,182116,182116,,2018
1129894,F9400,110,158,122459,,,,,,,,,2018
1129894,F9400,110,156,31970,,449122,,391373,391373,391373,391373,,2018
1129894,F9400,110,124,1146,,145504,,121994,121994,121994,121994,,2018
1129894,F9400,110,112,142084,,452660,,481842,481842,481842,481842,,2018
1129894,F9400,110,100,166,,,,159,159,159,159,,2018
1129894,F9400,110,056,1242167,,1348990,,2404999,2404999,2404999,2404999,,2018
1129894,F9400,110,040,65078,,38785,,31988,31988,31988,31988,,2018
1129894,F9400,110,031,2326,,158447,,137947,137947,137947,137947,,2018
1129894,F9400,090,,372321,0,73926301,0,66067913,66067913,66067913,66067913,,2018
1129894,F9400,090,840,225464,,511102,,739554,739554,739554,739554,,2018
1129894,F9400,090,826,6669,,5910904,,5879440,5879440,5879440,5879440,,2018
1129894,F9400,090,792,,,22237,,,,,,,2018
1129894,F9400,090,756,,,6984,,6941,6941,6941,6941,,2018
1129894,F9400,090,703,,,35640,,,,,,,2018
41135315,F9400,080,,428,,55038,,55276,55276,55276,55276,,2018
41135315,F9400,080,642,428,,55038,,55276,55276,55276,55276,,2018
41135315,F9400,070,,428,,55038,0,55276,55276,55276,55276,,2018
41135315,F9400,030,,1956,,0,0,1956,1956,1956,1956,,2018
41135315,F9400,030,642,1956,,,0,1956,1956,1956,1956,,2018
41135315,F9400,010,,1956,,0,0,1956,1956,1956,1956,,2018
40909128,F9400,080,,,,2264074,,2213771,2213771,2213771,2213771,,2018
40909128,F9400,080,804,,,1494461,,1490305,1490305,1490305,1490305,,2018
40909128,F9400,080,642,,,346853,,300963,300963,300963,300963,,2018
40909128,F9400,080,112,,,422760,,422503,422503,422503,422503,,2018
40909128,F9400,070,,,,2264074,,2213771,2213771,2213771,2213771,,2018
40909128,F9400,020,,,,268475,,248908,248908,248908,248908,,2018
40909128,F9400,020,688,,,66076,,64918,64918,64918,64918,,2018
40909128,F9400,020,642,,,29676,,29418,29418,29418,29418,,2018
40909128,F9400,020,380,,,172723,,154572,154572,154572,154572,,2018
40909128,F9400,010,,,,268475,,248908,248908,248908,248908,,2018
40908206,F9400,080,,488701,,6690105,,5982588,5982588,5982588,5982588,,2018
40908206,F9400,080,643,89362,,2700209,,2341830,2341830,2341830,2341830,,2018
40908206,F9400,080,528,37321,,3166523,,2449080,2449080,2449080,2449080,,2018
40908206,F9400,080,196,362018,,823373,,1191678,1191678,1191678,1191678,,2018
40908206,F9400,070,,488701,0,6690105,0,5982588,5982588,5982588,5982588,,2018
40908206,F9400,030,,22876,,205712,,23902,23902,23902,23902,,2018
40908206,F9400,030,528,22876,,,,23902,23902,23902,23902,,2018
40908206,F9400,030,196,,,205712,,,,,,,2018
40908206,F9400,020,,0,0,0,0,0,0,0,0,,2018
40908206,F9400,010,,22876,0,205712,0,23902,23902,23902,23902,,2018
40905640,F9400,080,,772,,2341866,,2101663,2101663,2101663,2101663,,2018
40905640,F9400,080,792,,,2341866,,2100891,2100891,2100891,2100891,,2018
40905640,F9400,080,156,772,,,,772,772,772,772,,2018
40905640,F9400,070,,772,,2341866,,2101663,2101663,2101663,2101663,,2018
40905640,F9400,030,,36714,,2317091,,2133938,2133938,2133938,2133938,,2018
40905640,F9400,030,792,,,2317091,,2130961,2130961,2130961,2130961,,2018
40905640,F9400,030,156,36714,,,,2977,2977,2977,2977,,2018
40573036,F9400,090,,0,0,7589,0,7203,7203,7203,7203,,2018
40573036,F9400,090,642,,,7589,,7203,7203,7203,7203,,2018
40573036,F9400,070,,0,0,7589,0,7203,7203,7203,7203,,2018
40573036,F9400,020,,,,7203,,7203,7203,7203,7203,,2018
40573036,F9400,020,642,,,7203,,7203,7203,7203,7203,,2018
40573036,F9400,010,,0,0,7203,0,7203,7203,7203,7203,,2018
40571391,F9400,080,,0,263737,,,0,0,0,0,,2018
40571391,F9400,080,792,,1470,,,,,,,,2018
3946215,F9400,090,,8586893,,569420,,137996,137996,137996,137996,,2018
3946215,F9400,090,056,8586893,,569420,,137996,137996,137996,137996,,2018
3946215,F9400,070,,8586893,,569420,,137996,137996,137996,137996,,2018
3946215,F9400,030,,4460469,,1240619,,71682,71682,71682,71682,,2018
3946215,F9400,030,056,4460469,,1240619,,71682,71682,71682,71682,,2018
3946215,F9400,010,,4460469,,1240619,,71682,71682,71682,71682,,2018
38987204,F9400,080,,10772256,19223344,,,2658730,2658730,2658730,2658730,,2018
38987204,F9400,080,804,275534,,,,,,,,,2018
38987204,F9400,080,380,,697835,,,,,,,,2018
38987204,F9400,080,276,10496722,18525509,,,2658730,2658730,2658730,2658730,,2018
38987204,F9400,070,,10772256,19223344,0,,2658730,2658730,2658730,2658730,,2018
38987204,F9400,030,,,,403226,,,,,,,2018
38546339,F9400,080,276,405568,,3445198,,3610999,3610999,3610999,3610999,,2018
38546339,F9400,070,,590598,,7850388,0,8021118,8021118,8021118,8021118,,2018
38546339,F9400,030,,,,38976,,,,,,,2018
38546339,F9400,030,703,,,38976,,,,,,,2018
38546339,F9400,020,,3487032,,13913864,0,13754098,13754098,13754098,13754098,,2018
38546339,F9400,020,826,,,253111,,250931,250931,250931,250931,,2018
38546339,F9400,020,642,,,454677,,229300,229300,229300,229300,,2018
38546339,F9400,020,616,,,78572,,43747,43747,43747,43747,,2018
38546339,F9400,020,276,337784,,2042590,,2321303,2321303,2321303,2321303,,2018
38546339,F9400,020,250,,,13372,,,,,,,2018
38546339,F9400,020,203,,,18398,,18396,18396,18396,18396,,2018
38546339,F9400,020,056,3149248,,11053144,,10890421,10890421,10890421,10890421,,2018
38546339,F9400,010,,3487032,,13952840,0,13754098,13754098,13754098,13754098,,2018
38512978,F9400,070,,0,,0,,0,0,0,0,,2018
38512978,F9400,020,,1249854,,15121277,,14877969,14877969,14877969,14877969,,2018
38512978,F9400,020,840,1249854,,13383295,,13458683,13458683,13458683,13458683,,2018
38512978,F9400,020,250,,,1678187,,1370291,1370291,1370291,1370291,,2018
38512978,F9400,020,233,,,59795,,48995,48995,48995,48995,,2018
38512978,F9400,010,,1249854,,15121277,,14877969,14877969,14877969,14877969,,2018
20413945,F9400,080,,96461,,14670368,,14483940,14483940,14483940,14483940,,2018
20413945,F9400,080,643,,,13549881,,13502281,13502281,13502281,13502281,,2018
20413945,F9400,080,642,96461,,1120487,,981659,981659,981659,981659,,2018
20413945,F9400,070,,96461,,14670368,,14483940,14483940,14483940,14483940,,2018
20413945,F9400,030,,0,,4051329,,4013867,4013867,4013867,4013867,,2018
20413945,F9400,030,643,0,,2861477,,2831679,2831679,2831679,2831679,,2018
20413945,F9400,030,642,,,1185106,,1182188,1182188,1182188,1182188,,2018
20413945,F9400,030,156,,,4746,,,,,,,2018
20413945,F9400,020,,23071,,24051948,,21961179,21961179,21961179,21961179,,2018
20413945,F9400,020,642,0,,24051948,,21938808,21938808,21938808,21938808,,2018
20413945,F9400,020,276,23071,,,,22371,22371,22371,22371,,2018
20413945,F9400,010,,23071,,28103277,,25975046,25975046,25975046,25975046,,2018
20382305,F9400,080,,166777,,6738710,,6646433,6646433,6646433,6646433,,2018
20382305,F9400,080,724,132869,,,,127083,127083,127083,127083,,2018
20382305,F9400,080,380,33908,,6738710,,6519350,6519350,6519350,6519350,,2018
20382305,F9400,070,,166777,0,6738710,0,6646433,6646433,6646433,6646433,,2018
20382305,F9400,060,,0,0,0,0,0,0,0,0,,2018
20382305,F9400,030,,69258,,144971,,88502,88502,88502,88502,,2018
20382305,F9400,030,380,69258,,144971,,88502,88502,88502,88502,,2018
20382305,F9400,020,,0,0,0,0,0,0,0,0,,2018
20382305,F9400,010,,69258,0,144971,0,88502,88502,88502,88502,,2018
20294386,F9400,080,,153588,,1509636,,1460523,1460523,1460523,1460523,,2018
20294386,F9400,080,642,,,40667,,40198,40198,40198,40198,,2018
20294386,F9400,080,616,,,647050,,652228,652228,652228,652228,,2018
20294386,F9400,080,528,153588,,821919,,768097,768097,768097,768097,,2018
20294386,F9400,070,,153588,,1509636,,1460523,1460523,1460523,1460523,,2018
20294386,F9400,020,,600541,,9453589,,9131096,9131096,9131096,9131096,,2018
20294386,F9400,020,528,600541,,9453589,,9131096,9131096,9131096,9131096,,2018
20294386,F9400,010,,600541,,9453589,,9131096,9131096,9131096,9131096,,2018
1129894,F9400,090,643,96138,,375575,,355473,355473,355473,355473,,2018
1129894,F9400,090,642,96,,813154,,746852,746852,746852,746852,,2018
1129894,F9400,090,620,,,16296,,16137,16137,16137,16137,,2018
1129894,F9400,090,616,,,5827469,,5827469,5827469,5827469,5827469,,2018
1129894,F9400,090,380,7246,,,,7246,7246,7246,7246,,2018
1129894,F9400,090,376,,,188117,,,,,,,2018
1129894,F9400,090,372,6196,,83410,,79166,79166,79166,79166,,2018
1129894,F9400,090,356,,,24139,,,,,,,2018
1129894,F9400,090,276,,,509559,,367315,367315,367315,367315,,2018
1129894,F9400,090,250,,,402464,,393147,393147,393147,393147,,2018
1129894,F9400,090,203,,,13141229,,,,,,,2018
1129894,F9400,090,196,30512,,,,30512,30512,30512,30512,,2018
1129894,F9400,090,124,,,39931993,,45497805,45497805,45497805,45497805,,2018
1129894,F9400,090,100,,,5729472,,5729472,5729472,5729472,5729472,,2018
1129894,F9400,090,056,,,396557,,391384,391384,391384,391384,,2018
1129894,F9400,080,,327376784,,2373874289,,2287256040,2287256040,2287256040,2287256040,,2018
1129894,F9400,080,840,4919844,,58425856,,59911927,59911927,59911927,59911927,,2018
1129894,F9400,080,826,53640441,,155971641,,157289845,157289845,157289845,157289845,,2018
1129894,F9400,080,818,,,13250177,,13261420,13261420,13261420,13261420,,2018
1129894,F9400,080,804,4088013,,48518837,,46127657,46127657,46127657,46127657,,2018
1129894,F9400,080,792,48886668,,345428150,,329714016,329714016,329714016,329714016,,2018
1129894,F9400,080,788,32452,,,,,,,,,2018
1129894,F9400,080,784,20520,,8125013,,8029058,8029058,8029058,8029058,,2018
1129894,F9400,080,756,855923,,15788111,,15561845,15561845,15561845,15561845,,2018
1129894,F9400,080,724,3918052,,65762249,,66069140,66069140,66069140,66069140,,2018
1129894,F9400,080,703,460,,2935,,2930,2930,2930,2930,,2018
1129894,F9400,080,643,30644841,,661650766,,647596658,647596658,647596658,647596658,,2018
1129894,F9400,080,642,2111285,,102415816,,101233429,101233429,101233429,101233429,,2018
1129894,F9400,080,620,2285638,,13246860,,14273480,14273480,14273480,14273480,,2018
1129894,F9400,080,616,815385,,4421547,,4398007,4398007,4398007,4398007,,2018
41107276,F9400,080,,1074,,32,,315,315,315,315,,2018
41107276,F9400,080,156,1074,,32,,315,315,315,315,,2018
41107276,F9400,070,,1074,,32,,315,315,315,315,,2018
41107276,F9400,010,,0,,0,,0,0,0,0,,2018
41100742,F9400,090,,,,291710,,,,,,,2018
41100742,F9400,090,376,,,291710,,,,,,,2018
41100742,F9400,080,,0,,1233613,,1232102,1232102,1232102,1232102,,2018
41100742,F9400,080,804,0,,1233613,,1232102,1232102,1232102,1232102,,2018
41100742,F9400,070,,0,,1525323,,1232102,1232102,1232102,1232102,,2018
41100742,F9400,020,,444362,,76641,,496307,496307,496307,496307,,2018
41100742,F9400,020,376,444362,,,,435690,435690,435690,435690,,2018
41100742,F9400,020,124,,,76641,,60617,60617,60617,60617,,2018
41100742,F9400,010,,444362,,76641,,496307,496307,496307,496307,,2018
41099938,F9400,080,,,,477821,,479163,479163,479163,479163,,2018
41099938,F9400,080,156,,,477821,,479163,479163,479163,479163,,2018
41099938,F9400,070,,,,477821,,479163,479163,479163,479163,,2018
41099938,F9400,030,,,,280747,,270973,270973,270973,270973,,2018
41099938,F9400,030,156,,,280747,,270973,270973,270973,270973,,2018
41099938,F9400,010,,,,280747,,270973,270973,270973,270973,,2018
40905640,F9400,010,,36714,,2317091,,2133938,2133938,2133938,2133938,,2018
40571391,F9400,080,380,,262267,,,,,,,,2018
40571391,F9400,070,,0,263737,,,0,0,0,0,,2018
40571391,F9400,030,,0,580628,,,,,,,,2018
40571391,F9400,030,642,,102531,,,,,,,,2018
40571391,F9400,030,380,,478097,,,,,,,,2018
40571391,F9400,010,,0,580628,,,0,0,0,0,,2018
38987204,F9400,030,276,,,403226,,,,,,,2018
38987204,F9400,020,,624870,,,,,,,,,2018
38987204,F9400,020,642,624870,,,,,,,,,2018
38987204,F9400,010,,624870,0,403226,,0,0,0,0,,2018
38979618,F9400,080,,,,267557,,177138,177138,177138,177138,,2018
38979618,F9400,080,642,,,114279,,55995,55995,55995,55995,,2018
38979618,F9400,080,410,,,20251,,20228,20228,20228,20228,,2018
38979618,F9400,080,156,,,133027,,100915,100915,100915,100915,,2018
38979618,F9400,070,,0,0,267557,0,177138,177138,177138,177138,,2018
38979618,F9400,060,,0,0,2625663,0,2663585,2663585,2663585,2663585,,2018
38979618,F9400,060,112,,,2625663,,2663585,2663585,2663585,2663585,,2018
38979618,F9400,030,,33467,,322005,,256562,256562,256562,256562,,2018
38979618,F9400,030,804,,,22959,,23280,23280,23280,23280,,2018
38979618,F9400,030,643,33467,,231746,,166349,166349,166349,166349,,2018
38979618,F9400,030,410,,,67300,,66933,66933,66933,66933,,2018
38979618,F9400,020,,100702,,1686898,,1491408,1491408,1491408,1491408,,2018
38979618,F9400,020,804,100600,,72747,,154398,154398,154398,154398,,2018
38979618,F9400,020,642,,,7632,,7606,7606,7606,7606,,2018
38979618,F9400,020,156,,,763805,,677690,677690,677690,677690,,2018
38979618,F9400,020,112,102,,842714,,651714,651714,651714,651714,,2018
38979618,F9400,010,,134169,0,4634566,0,4411555,4411555,4411555,4411555,,2018
38971315,F9400,080,,272144,,487331,,424362,424362,424362,424362,,2018
38971315,F9400,080,840,272144,,487331,,424362,424362,424362,424362,,2018
38971315,F9400,070,,272144,,487331,,424362,424362,424362,424362,,2018
38971315,F9400,030,,1809,,23402,,15090,15090,15090,15090,,2018
38971315,F9400,030,156,1809,,23402,,15090,15090,15090,15090,,2018
38971315,F9400,020,,120611,,393307,,379337,379337,379337,379337,,2018
38971315,F9400,020,840,71520,,233641,,238691,238691,238691,238691,,2018
38971315,F9400,020,156,49091,,159666,,140646,140646,140646,140646,,2018
38971315,F9400,010,,122420,,416709,,394427,394427,394427,394427,,2018
41080117,F9400,090,,0,374836,,,,,,,,2018
41080117,F9400,090,100,,374836,,,,,,,,2018
41080117,F9400,080,,712853,287039,,,167014,167014,167014,167014,,2018
41080117,F9400,080,356,712853,287039,,,167014,167014,167014,167014,,2018
41080117,F9400,070,,712853,661875,0,0,167014,167014,167014,167014,,2018
41080117,F9400,020,,,,225151,225151,132991,132991,132991,132991,,2018
41080117,F9400,020,643,,,225151,225151,132991,132991,132991,132991,,2018
41080117,F9400,010,,0,0,225151,225151,132991,132991,132991,132991,,2018
41068205,F9400,080,,163389,,6827996,,7017458,7017458,7017458,7017458,,2018
41068205,F9400,080,804,,,679817,,682363,682363,682363,682363,,2018
41068205,F9400,080,642,163389,,5879416,,6065326,6065326,6065326,6065326,,2018
41068205,F9400,080,100,,,268763,,269769,269769,269769,269769,,2018
41068205,F9400,070,,163389,,6827996,,7017458,7017458,7017458,7017458,,2018
41068205,F9400,030,,,,4398617,,4396153,4396153,4396153,4396153,,2018
41068205,F9400,030,804,,,701769,,699045,699045,699045,699045,,2018
41068205,F9400,030,642,,,3427718,,3427505,3427505,3427505,3427505,,2018
41068205,F9400,030,100,,,269130,,269603,269603,269603,269603,,2018
40898287,F9400,080,,0,0,0,0,0,0,0,0,,2018
40898287,F9400,070,,0,0,0,0,0,0,0,0,,2018
40898287,F9400,020,,0,0,0,0,0,0,0,0,,2018
40898287,F9400,010,,0,0,0,0,0,0,0,0,,2018
40537617,F9400,080,,63,,,,,,,,,2018
40537617,F9400,080,616,63,,,,,,,,,2018
40537617,F9400,070,,63,,0,,0,0,0,0,,2018
